key,subset,split,native_side,reader,outcome,resampling,said_disc_width,said_disc_height,said_disc_radius,said_disc_center_x,said_disc_center_y,truth_disc_width,truth_disc_height,truth_disc_radius,truth_disc_center_x,truth_disc_center_y,disc_dice,disc_center_offset,disc_center_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,said_cup_width,said_cup_height,said_cup_radius,said_cup_center_x,said_cup_center_y,truth_cup_width,truth_cup_height,truth_cup_radius,truth_cup_center_x,truth_cup_center_y,cup_dice,cup_center_offset,cup_center_offset_diameters,cup_width_error,cup_height_error,cup_radius_error,said_vertical_ratio,truth_vertical_ratio,cup_vertical_ratio_error,said_area_ratio,truth_area_ratio,cup_area_ratio_error,cup_outside_its_disc,note
37_os_1,main,unspecified,1532,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",215.000000,256.000000,116.682263,344.301529,719.082577,216.000000,248.000000,112.983102,340.668454,722.153480,0.956211,4.757066,0.021052,-1.000000,8.000000,3.699161,142.000000,174.000000,78.371599,346.988391,723.900342,118.000000,125.000000,60.080231,336.731570,715.590300,0.740306,13.200727,0.058419,24.000000,49.000000,18.291369,0.679688,0.504032,0.175655,0.451136,0.282772,0.168364,0.000000,
37_os_4,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",222.000000,276.000000,123.538196,407.695178,752.556146,194.000000,238.000000,105.163486,416.644255,762.800253,0.840343,13.602489,0.064673,28.000000,38.000000,18.374710,146.000000,184.000000,81.464365,412.930740,760.410331,125.000000,127.000000,63.448129,412.178699,743.961967,0.755135,16.465547,0.078285,21.000000,57.000000,18.016236,0.666667,0.533613,0.133053,0.434843,0.364005,0.070838,0.000000,
38_od_1,main,unspecified,1530,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",163.000000,215.000000,93.646974,1187.129687,756.614787,152.000000,222.000000,89.211558,1188.168700,762.308443,0.935495,5.787682,0.032438,11.000000,-7.000000,4.435416,94.000000,108.000000,49.738360,1189.704967,757.464231,94.000000,110.000000,50.054142,1183.104688,763.938127,0.858659,9.245270,0.051817,0.000000,-2.000000,-0.315782,0.502326,0.495495,0.006830,0.282095,0.314802,-0.032707,0.000000,
38_od_2,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",223.000000,297.000000,128.463131,1629.467721,1017.172572,202.000000,300.000000,119.640123,1626.239237,1020.649417,0.922211,4.744635,0.019829,21.000000,-3.000000,8.823008,128.000000,152.000000,68.355474,1633.162136,1020.297636,103.000000,125.000000,56.048196,1633.036984,1021.878812,0.804057,1.586122,0.006629,25.000000,27.000000,12.307278,0.511785,0.416667,0.095118,0.283132,0.219467,0.063665,0.000000,
38_od_3,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",219.000000,294.000000,127.473140,1745.908304,1005.585359,203.000000,301.000000,121.975909,1746.342911,1014.054599,0.933265,8.480383,0.034763,16.000000,-7.000000,5.497231,125.000000,146.000000,66.981922,1749.805179,1007.942178,117.000000,181.000000,69.615142,1740.743120,1020.030673,0.845020,15.108032,0.061930,8.000000,-35.000000,-2.633220,0.496599,0.601329,-0.104730,0.276107,0.325731,-0.049624,0.000000,
38_od_4,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",220.000000,293.000000,127.549278,1620.522442,1081.322814,196.000000,305.000000,119.545635,1617.868900,1088.239036,0.912996,7.407794,0.030983,24.000000,-12.000000,8.003642,123.000000,138.000000,65.155959,1623.178976,1085.058709,96.000000,110.000000,51.834870,1622.198673,1087.913873,0.775186,3.018767,0.012626,27.000000,28.000000,13.321089,0.470990,0.360656,0.110334,0.260947,0.188008,0.072939,0.000000,
38_od_5,main,unspecified,1566,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",156.000000,204.000000,89.245448,1084.356406,795.748941,130.000000,213.000000,80.329185,1088.069850,797.577891,0.886696,4.139411,0.025765,26.000000,-9.000000,8.916263,97.000000,112.000000,51.167361,1082.055076,797.328024,77.000000,123.000000,46.032477,1081.104702,795.343999,0.851230,2.199902,0.013693,20.000000,-11.000000,5.134884,0.549020,0.577465,-0.028445,0.328711,0.328384,0.000327,0.000000,
38_os_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,245.000000,106.519830,372.994558,718.740307,190.000000,253.000000,107.665645,372.929703,724.856276,0.954276,6.116312,0.028404,0.000000,-8.000000,-1.145815,110.000000,138.000000,59.435706,367.704992,718.294287,130.000000,169.000000,72.434121,385.696839,737.065097,0.715565,26.000959,0.120749,-20.000000,-31.000000,-12.998415,0.563265,0.667984,-0.104719,0.311339,0.452618,-0.141279,0.000000,
38_os_2,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",259.000000,335.000000,146.830271,497.999542,1000.510439,253.000000,344.000000,145.070247,497.207635,1008.084488,0.963869,7.615336,0.026247,6.000000,-9.000000,1.760025,152.000000,189.000000,80.813142,491.104596,1000.041185,123.000000,151.000000,68.666763,500.989334,1004.577466,0.809057,10.875931,0.037485,29.000000,38.000000,12.146379,0.564179,0.438953,0.125226,0.302923,0.224046,0.078878,0.000000,
38_os_3,main,unspecified,2105,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",258.000000,329.000000,145.145926,561.325300,962.120979,245.000000,340.000000,143.585972,561.509711,968.816844,0.957306,6.698404,0.023325,13.000000,-11.000000,1.559954,143.000000,180.000000,77.552984,553.288912,962.483355,154.000000,218.000000,91.907505,580.525643,982.825225,0.696690,33.994576,0.118377,-11.000000,-38.000000,-14.354521,0.547112,0.641176,-0.094064,0.285488,0.409711,-0.124224,0.000000,
38_os_4,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",258.000000,335.000000,146.143617,509.720409,978.798519,243.000000,344.000000,142.051465,511.981875,985.761535,0.942548,7.321054,0.025769,15.000000,-9.000000,4.092152,151.000000,189.000000,81.573698,502.572016,978.660368,139.000000,216.000000,85.587764,518.225221,987.914787,0.820484,18.184253,0.064006,12.000000,-27.000000,-4.014067,0.564179,0.627907,-0.063728,0.311559,0.363021,-0.051462,0.000000,
38_os_5,main,unspecified,1567,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",184.000000,237.000000,103.718855,508.917978,767.476802,155.000000,242.000000,94.614105,503.249867,770.417381,0.899659,6.385491,0.033745,29.000000,-5.000000,9.104750,120.000000,158.000000,68.548454,516.241973,771.064016,97.000000,160.000000,60.602471,518.876322,776.114318,0.852471,5.696082,0.030102,23.000000,-2.000000,7.945983,0.666667,0.661157,0.005510,0.436797,0.410269,0.026528,0.000000,
39_od_1,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",249.000000,328.000000,142.942750,1626.502142,1086.127105,232.000000,310.000000,132.626560,1621.700941,1088.110080,0.925183,5.194586,0.019584,17.000000,18.000000,10.316191,133.000000,146.000000,69.140277,1625.179584,1085.364496,106.000000,119.000000,55.359621,1617.111134,1093.000312,0.780248,11.108806,0.041880,27.000000,27.000000,13.780656,0.445122,0.383871,0.061251,0.233958,0.174231,0.059727,0.000000,
39_od_2,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",247.000000,326.000000,141.994313,1650.404803,1082.908734,232.000000,307.000000,132.838794,1645.848675,1093.216101,0.924793,11.269433,0.042418,15.000000,19.000000,9.155519,129.000000,141.000000,67.164631,1647.322255,1082.159469,105.000000,109.000000,53.660332,1644.432346,1092.811851,0.779051,11.037427,0.041544,24.000000,32.000000,13.504299,0.432515,0.355049,0.077466,0.223738,0.163176,0.060562,0.000000,
39_od_3,main,unspecified,2098,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",240.000000,318.000000,138.669031,1626.812134,1038.053551,208.000000,304.000000,125.928076,1627.953130,1043.535177,0.899564,5.599116,0.022231,32.000000,14.000000,12.740956,124.000000,140.000000,65.942637,1624.530635,1038.919625,102.000000,110.000000,52.714754,1622.065636,1046.929210,0.779778,8.380314,0.033274,22.000000,30.000000,13.227883,0.440252,0.361842,0.078409,0.226138,0.175234,0.050904,0.000000,
39_od_4,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",243.000000,319.000000,139.448447,1616.120181,1107.795829,228.000000,305.000000,129.774642,1614.346784,1110.674668,0.925386,3.381220,0.013027,15.000000,14.000000,9.673804,125.000000,140.000000,65.928154,1615.200586,1107.788356,116.000000,118.000000,58.051243,1607.306697,1111.817512,0.848280,8.862707,0.034147,9.000000,22.000000,7.876911,0.438871,0.386885,0.051986,0.223519,0.200098,0.023421,0.000000,
39_os_1,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",241.000000,312.000000,136.985417,447.521373,983.012078,212.000000,312.000000,126.599919,450.797088,987.549571,0.911110,5.596352,0.022103,29.000000,0.000000,10.385498,136.000000,151.000000,71.454115,444.907731,986.317394,115.000000,116.000000,57.422749,439.558548,988.879429,0.784802,5.931085,0.023425,21.000000,35.000000,14.031366,0.483974,0.371795,0.112179,0.272086,0.205732,0.066354,0.000000,
39_os_2,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",238.000000,306.000000,134.958111,440.383013,990.189532,216.000000,306.000000,127.600427,441.020664,991.137534,0.943149,1.142501,0.004477,22.000000,0.000000,7.357684,131.000000,144.000000,68.791810,439.113271,994.814690,105.000000,105.000000,52.877538,440.932719,998.017304,0.742802,3.683358,0.014433,26.000000,39.000000,15.914272,0.470588,0.343137,0.127451,0.259822,0.171727,0.088095,0.000000,
39_os_3,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",235.000000,301.000000,133.227609,468.495714,994.429056,208.000000,288.000000,121.001239,473.291519,995.326130,0.904038,4.878984,0.020161,27.000000,13.000000,12.226370,130.000000,144.000000,68.306561,465.130918,997.775413,106.000000,120.000000,54.880307,471.652610,993.847495,0.784577,7.613213,0.031459,24.000000,24.000000,13.426254,0.478405,0.416667,0.061739,0.262867,0.205709,0.057158,0.000000,
39_os_4,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",233.000000,303.000000,133.276579,470.226117,962.044030,201.000000,292.000000,117.173633,473.351146,965.773630,0.871937,4.865771,0.020763,32.000000,11.000000,16.102946,130.000000,148.000000,68.905082,466.188522,964.825825,108.000000,114.000000,56.444341,466.775402,965.991208,0.803129,1.304816,0.005568,22.000000,34.000000,12.460740,0.488449,0.390411,0.098038,0.267297,0.232050,0.035248,0.000000,
3_od_1,main,unspecified,1533,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",194.000000,220.000000,103.312957,1202.583622,780.354736,182.000000,213.000000,97.717245,1204.455097,782.848890,0.943271,3.118209,0.015955,12.000000,7.000000,5.595712,98.000000,120.000000,54.150445,1198.443878,782.533760,76.000000,93.000000,41.054243,1208.416053,782.796789,0.729992,9.975644,0.051043,22.000000,27.000000,13.096202,0.545455,0.436620,0.108835,0.274723,0.176512,0.098211,0.000000,
3_od_5,main,unspecified,2105,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",264.000000,300.000000,140.571546,1614.939803,1016.234395,256.000000,288.000000,136.048092,1616.238185,1021.052298,0.965058,4.989788,0.018338,8.000000,12.000000,4.523454,127.000000,160.000000,71.152784,1608.717887,1015.194782,120.000000,141.000000,64.312663,1611.128136,1012.768278,0.897678,3.420120,0.012570,7.000000,19.000000,6.840121,0.533333,0.489583,0.043750,0.256206,0.223464,0.032742,0.000000,
3_od_7,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",191.000000,219.000000,101.093895,1143.338431,794.466098,184.000000,213.000000,98.457144,1146.228279,800.076377,0.956251,6.310821,0.032049,7.000000,6.000000,2.636750,93.000000,114.000000,51.526913,1137.979739,794.040163,69.000000,93.000000,40.456760,1135.877285,790.953715,0.762738,3.734498,0.018965,24.000000,21.000000,11.070153,0.520548,0.436620,0.083928,0.259788,0.168845,0.090943,0.000000,
40_od_1,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",312.000000,320.000000,157.845081,1580.662834,954.163543,295.000000,294.000000,148.828464,1576.212183,963.460380,0.935161,10.307253,0.034628,17.000000,26.000000,9.016617,155.000000,155.000000,77.678068,1571.911954,959.098227,132.000000,135.000000,66.753428,1562.026145,963.722837,0.845335,10.914039,0.036667,23.000000,20.000000,10.924640,0.484375,0.459184,0.025191,0.242178,0.201176,0.041002,0.000000,
40_od_2,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",311.000000,323.000000,157.675596,1565.854952,972.733103,290.000000,284.000000,144.092738,1560.809959,978.975210,0.910160,8.025949,0.027850,21.000000,39.000000,13.582858,147.000000,150.000000,74.581937,1557.752904,977.026781,140.000000,132.000000,68.891222,1541.329913,981.372837,0.830199,16.988315,0.058949,7.000000,18.000000,5.690715,0.464396,0.464789,-0.000392,0.223737,0.228583,-0.004846,0.000000,
40_od_3,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",243.000000,252.000000,123.830296,1121.564735,716.385942,222.000000,221.000000,113.385264,1118.430365,716.541088,0.912107,3.138208,0.013839,21.000000,31.000000,10.445032,134.000000,128.000000,65.722638,1109.361238,721.467207,83.000000,82.000000,40.590294,1113.084235,710.105680,0.552224,11.955961,0.052723,51.000000,46.000000,25.132344,0.507937,0.371041,0.136896,0.281693,0.128154,0.153539,0.000000,
40_os_1,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",301.000000,316.000000,153.394215,568.473763,1084.606391,295.000000,319.000000,152.894336,568.453499,1086.895139,0.981019,2.288838,0.007485,6.000000,-3.000000,0.499878,173.000000,155.000000,79.432604,561.684996,1082.649834,97.000000,104.000000,50.057321,558.016006,1071.821138,0.568499,11.433378,0.037390,76.000000,51.000000,29.375283,0.490506,0.326019,0.164488,0.268151,0.107190,0.160962,0.000000,
40_os_2,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",299.000000,320.000000,154.471564,621.076491,1000.024359,291.000000,325.000000,154.167320,614.545361,1004.522218,0.963570,7.930095,0.025719,8.000000,-5.000000,0.304244,160.000000,155.000000,76.278348,610.080475,997.335358,77.000000,77.000000,38.273517,611.238375,1002.609083,0.402255,5.399344,0.017511,83.000000,78.000000,38.004831,0.484375,0.236923,0.247452,0.243840,0.061633,0.182207,0.000000,
40_os_3,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",236.000000,257.000000,122.735551,493.922831,803.681373,208.000000,245.000000,113.976071,492.354929,808.696234,0.924117,5.254250,0.023050,28.000000,12.000000,8.759480,149.000000,146.000000,72.161149,495.213705,800.126780,105.000000,99.000000,50.424789,476.860791,804.856284,0.651333,18.952510,0.083142,44.000000,47.000000,21.736360,0.568093,0.404082,0.164012,0.345674,0.195732,0.149942,0.000000,
41_od_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",193.000000,269.000000,114.282864,1194.084692,672.562404,181.000000,255.000000,108.147947,1192.806526,678.526290,0.934722,6.099315,0.028199,12.000000,14.000000,6.134917,131.000000,132.000000,64.665578,1205.159930,676.744767,103.000000,123.000000,55.683540,1194.627451,674.867159,0.836612,10.698529,0.049462,28.000000,9.000000,8.982038,0.490706,0.482353,0.008353,0.320173,0.265105,0.055068,0.000000,
41_od_2,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",258.000000,356.000000,152.506612,1652.174495,955.888351,258.000000,327.000000,146.298178,1655.462522,961.191225,0.943253,6.239520,0.021325,0.000000,29.000000,6.208435,148.000000,176.000000,81.688729,1665.168002,963.002862,153.000000,169.000000,78.304555,1661.016508,956.351295,0.913715,7.840806,0.026797,-5.000000,7.000000,3.384174,0.494382,0.516820,-0.022438,0.286911,0.286481,0.000430,0.000000,
41_od_4,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",247.000000,298.000000,136.886625,1212.057282,737.362138,185.000000,249.000000,106.895689,1197.550114,735.681152,0.757621,14.604233,0.068311,62.000000,49.000000,29.990936,164.000000,157.000000,78.802967,1208.738172,744.788149,107.000000,127.000000,59.043457,1197.018901,742.096238,0.719083,12.024463,0.056244,57.000000,30.000000,19.759509,0.526846,0.510040,0.016805,0.331408,0.305087,0.026321,0.000000,
41_os_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",126.000000,191.000000,74.502938,294.914497,762.436461,147.000000,240.000000,92.851620,286.573232,771.500203,0.783011,12.317797,0.066331,-21.000000,-49.000000,-18.348681,72.000000,90.000000,39.408552,281.163353,780.075220,93.000000,134.000000,55.629207,287.106562,782.985703,0.668310,6.617601,0.035635,-21.000000,-44.000000,-16.220656,0.471204,0.558333,-0.087129,0.279791,0.358944,-0.079153,0.000000,
41_os_2,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",210.000000,325.000000,127.326977,407.529608,1049.076141,230.000000,355.000000,138.916720,393.193514,1050.608782,0.886122,14.417787,0.051894,-20.000000,-30.000000,-11.589743,125.000000,163.000000,70.424331,395.935498,1067.996470,105.000000,168.000000,65.016577,394.971084,1049.968373,0.819861,18.053874,0.064981,20.000000,-5.000000,5.407754,0.501538,0.473239,0.028299,0.305918,0.219048,0.086870,0.000000,
41_os_4,main,unspecified,1565,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",177.000000,244.000000,99.175478,439.606084,804.311036,123.000000,224.000000,82.618625,437.135562,798.034648,0.818547,6.745110,0.040821,54.000000,20.000000,16.556853,112.000000,125.000000,56.910483,439.815037,815.169337,77.000000,106.000000,44.252033,438.417263,809.114434,0.753598,6.214146,0.037607,35.000000,19.000000,12.658450,0.512295,0.473214,0.039081,0.329288,0.286887,0.042401,0.000000,
42_od_1,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",298.000000,368.000000,165.259402,1594.678691,980.747107,278.000000,338.000000,154.270521,1598.248689,985.229002,0.931225,5.729945,0.018571,20.000000,30.000000,10.988881,133.000000,178.000000,76.563665,1598.293875,983.400195,136.000000,123.000000,63.992630,1599.937427,979.939293,0.805984,3.831333,0.012418,-3.000000,55.000000,12.571035,0.483696,0.363905,0.119790,0.214641,0.172066,0.042576,0.000000,
42_od_2,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",302.000000,357.000000,163.912368,1603.472751,1034.527676,279.000000,328.000000,151.934694,1603.286372,1037.314212,0.923678,2.792763,0.009191,23.000000,29.000000,11.977674,148.000000,172.000000,79.209887,1602.969104,1034.974989,131.000000,131.000000,66.065613,1600.530630,1029.545362,0.820513,5.952059,0.019588,17.000000,41.000000,13.144274,0.481793,0.399390,0.082402,0.233526,0.189076,0.044450,0.000000,
42_os_1,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",299.000000,340.000000,159.536015,510.392276,1002.750672,267.000000,336.000000,149.699602,505.616508,1008.337457,0.928333,7.349839,0.024549,32.000000,4.000000,9.836413,127.000000,135.000000,64.746747,508.867350,1006.678360,68.000000,72.000000,34.540201,514.474120,991.925560,0.443078,15.782299,0.052713,59.000000,63.000000,30.206546,0.397059,0.214286,0.182773,0.164709,0.053236,0.111473,0.000000,
42_os_2,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",296.000000,336.000000,157.455397,526.303170,970.293618,280.000000,326.000000,151.735534,526.952717,984.460923,0.923804,14.182188,0.046733,16.000000,10.000000,5.719863,139.000000,149.000000,70.372333,528.295539,982.226250,77.000000,101.000000,43.225907,543.507155,973.361840,0.546668,17.605994,0.058015,62.000000,48.000000,27.146426,0.443452,0.309816,0.133636,0.199751,0.081155,0.118596,0.000000,
43_od_1,main,unspecified,1528,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",185.000000,216.000000,99.159429,1159.306960,806.199871,168.000000,209.000000,89.970108,1160.384153,810.086748,0.899041,4.033381,0.022415,17.000000,7.000000,9.189321,103.000000,127.000000,56.902093,1161.651789,812.131636,84.000000,100.000000,44.685097,1160.635103,804.934959,0.762907,7.268136,0.040392,19.000000,27.000000,12.216996,0.587963,0.478469,0.109494,0.329298,0.246677,0.082620,0.000000,
43_od_3,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",257.000000,302.000000,137.684223,1617.177953,1116.602922,218.000000,292.000000,122.852201,1614.039587,1120.122092,0.883257,4.715284,0.019191,39.000000,10.000000,14.832022,133.000000,167.000000,74.042226,1623.375893,1123.223364,115.000000,143.000000,62.566564,1614.235567,1120.397788,0.824227,9.567102,0.038937,18.000000,24.000000,11.475661,0.552980,0.489726,0.063254,0.289195,0.259369,0.029825,0.000000,
43_os_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",244.000000,260.000000,124.105038,379.422510,713.981710,237.000000,244.000000,118.389777,379.749075,713.956692,0.952110,0.327521,0.001383,7.000000,16.000000,5.715261,138.000000,148.000000,70.516927,382.466586,695.033927,124.000000,118.000000,60.281221,387.201209,700.942887,0.844441,7.571821,0.031978,14.000000,30.000000,10.235706,0.569231,0.483607,0.085624,0.322855,0.259260,0.063595,0.000000,
43_os_3,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",342.000000,368.000000,175.629780,532.138765,1006.559796,326.000000,348.000000,165.650904,530.987623,1009.135837,0.941571,2.821546,0.008517,16.000000,20.000000,9.978876,191.000000,205.000000,97.676518,537.639042,986.301004,184.000000,175.000000,90.597675,543.712906,993.367176,0.904033,9.317865,0.028125,7.000000,30.000000,7.078843,0.557065,0.502874,0.054192,0.309303,0.299121,0.010182,0.000000,
44_od_1,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",302.000000,340.000000,160.399605,1603.904945,900.266285,292.000000,309.000000,148.204775,1603.586560,902.242044,0.921091,2.001248,0.006752,10.000000,31.000000,12.194829,190.000000,213.000000,100.324267,1604.497976,895.247786,190.000000,206.000000,97.173365,1602.661790,901.797371,0.949661,6.802105,0.022948,0.000000,7.000000,3.150903,0.626471,0.666667,-0.040196,0.391206,0.429903,-0.038697,0.000000,
44_od_2,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",297.000000,329.000000,155.907337,1593.636958,963.439139,282.000000,305.000000,146.614409,1593.238927,965.120078,0.938621,1.727421,0.005891,15.000000,24.000000,9.292928,194.000000,214.000000,101.163141,1592.107026,960.259245,172.000000,185.000000,86.622855,1593.257243,957.474484,0.846063,3.012955,0.010275,22.000000,29.000000,14.540287,0.650456,0.606557,0.043899,0.421029,0.349069,0.071959,0.000000,
44_od_3,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",218.000000,248.000000,115.955715,1104.219597,699.373949,205.000000,227.000000,108.800856,1102.779343,700.754551,0.936397,1.995092,0.009169,13.000000,21.000000,7.154859,140.000000,160.000000,75.130481,1102.477697,696.525235,127.000000,149.000000,69.167894,1104.039454,700.573387,0.916949,4.338965,0.019940,13.000000,11.000000,5.962587,0.645161,0.656388,-0.011226,0.419805,0.404152,0.015654,0.000000,
44_os_1,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",290.000000,325.000000,153.078473,502.939403,959.263485,272.000000,303.000000,144.376324,502.941132,964.931923,0.938002,5.668438,0.019631,18.000000,22.000000,8.702149,169.000000,195.000000,89.688400,504.747220,956.335246,155.000000,178.000000,82.699493,508.456576,952.606767,0.909896,5.259361,0.018214,14.000000,17.000000,6.988907,0.600000,0.587459,0.012541,0.343277,0.328106,0.015171,0.000000,
44_os_2,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",285.000000,317.000000,149.886602,508.110855,899.505944,267.000000,296.000000,138.931613,509.005838,901.441976,0.924248,2.132889,0.007676,18.000000,21.000000,10.954989,169.000000,196.000000,90.992079,511.829957,898.641844,161.000000,171.000000,82.346557,509.625264,899.429470,0.894408,2.341159,0.008426,8.000000,25.000000,8.645522,0.618297,0.577703,0.040594,0.368537,0.351309,0.017229,0.000000,
44_os_3,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",209.000000,236.000000,110.834179,470.989272,758.393216,199.000000,223.000000,104.993847,467.875375,761.090032,0.943789,4.119365,0.019617,10.000000,13.000000,5.840331,116.000000,136.000000,62.810292,470.427384,755.657334,107.000000,115.000000,54.708938,469.548867,756.175157,0.862779,1.019771,0.004856,9.000000,21.000000,8.101354,0.576271,0.515695,0.060576,0.321155,0.271512,0.049643,0.000000,
45_od_1,main,unspecified,1533,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",253.000000,279.000000,133.420996,1174.874240,637.501001,235.000000,251.000000,122.232686,1175.582364,641.548426,0.912640,4.108903,0.016808,18.000000,28.000000,11.188310,136.000000,143.000000,69.562539,1167.444613,638.147349,72.000000,72.000000,35.673561,1155.655578,643.613557,0.416458,12.994644,0.053155,64.000000,71.000000,33.888979,0.512545,0.286853,0.225692,0.271833,0.085176,0.186657,0.000000,
45_od_2,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",347.000000,365.000000,178.738608,1617.571528,896.471205,308.000000,335.000000,164.977948,1615.308700,902.630369,0.919413,6.561684,0.019887,39.000000,30.000000,13.760660,177.000000,174.000000,87.914062,1606.423665,902.876405,152.000000,136.000000,72.313172,1607.847943,892.312150,0.807094,10.659834,0.032307,25.000000,38.000000,15.600891,0.476712,0.405970,0.070742,0.241925,0.192125,0.049800,0.000000,
45_od_3,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",257.000000,273.000000,132.612159,1106.058771,684.953193,231.000000,244.000000,120.811685,1103.213726,689.544283,0.907073,5.401147,0.022354,26.000000,29.000000,11.800474,124.000000,124.000000,61.514778,1098.766403,690.940528,69.000000,71.000000,34.988853,1086.319553,689.412376,0.488878,12.540308,0.051900,55.000000,53.000000,26.525925,0.454212,0.290984,0.163229,0.215175,0.083877,0.131298,0.000000,
