key,subset,split,native_side,reader,outcome,resampling,said_disc_width,said_disc_height,said_disc_radius,said_disc_center_x,said_disc_center_y,truth_disc_width,truth_disc_height,truth_disc_radius,truth_disc_center_x,truth_disc_center_y,disc_dice,disc_center_offset,disc_center_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,said_cup_width,said_cup_height,said_cup_radius,said_cup_center_x,said_cup_center_y,truth_cup_width,truth_cup_height,truth_cup_radius,truth_cup_center_x,truth_cup_center_y,cup_dice,cup_center_offset,cup_center_offset_diameters,cup_width_error,cup_height_error,cup_radius_error,said_vertical_ratio,truth_vertical_ratio,cup_vertical_ratio_error,said_area_ratio,truth_area_ratio,cup_area_ratio_error,cup_outside_its_disc,note
36_os_3,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",233.000000,258.000000,121.090647,471.368501,709.205753,228.000000,241.000000,116.218946,468.760988,714.975137,0.951005,6.331265,0.027239,5.000000,17.000000,4.871702,160.000000,169.000000,81.331407,477.118810,711.627785,133.000000,141.000000,68.634306,488.637205,713.016961,0.831872,11.601863,0.049914,27.000000,28.000000,12.697101,0.655039,0.585062,0.069977,0.451123,0.348762,0.102362,0.000000,
37_od_1,main,unspecified,1532,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",202.000000,232.000000,107.587270,1198.869211,732.853179,196.000000,227.000000,102.479257,1196.465068,732.717395,0.948224,2.407974,0.011749,6.000000,5.000000,5.108013,152.000000,159.000000,76.881053,1194.039582,736.971350,143.000000,169.000000,77.602221,1192.196046,733.300333,0.953158,4.107918,0.020043,9.000000,-10.000000,-0.721168,0.685345,0.744493,-0.059149,0.510642,0.573425,-0.062782,0.000000,
37_od_4,main,unspecified,1573,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",210.000000,249.000000,112.256715,1170.370330,739.286822,200.000000,244.000000,108.371406,1165.775938,742.859876,0.950382,5.820237,0.026853,10.000000,5.000000,3.885309,154.000000,183.000000,79.967779,1168.269736,740.718069,107.000000,149.000000,63.575930,1176.660891,737.119940,0.774552,9.130061,0.042124,47.000000,34.000000,16.391848,0.734940,0.610656,0.124284,0.507464,0.344157,0.163308,0.000000,
37_os_1,main,unspecified,1532,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",208.000000,239.000000,110.654536,347.571919,718.114800,216.000000,248.000000,112.983102,340.668454,722.153480,0.945221,7.998048,0.035395,-8.000000,-9.000000,-2.328566,150.000000,170.000000,77.909250,351.046935,722.825109,118.000000,125.000000,60.080231,336.731570,715.590300,0.745503,16.039705,0.070983,32.000000,45.000000,17.829019,0.711297,0.504032,0.207265,0.495724,0.282772,0.212952,0.000000,
37_os_4,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",218.000000,251.000000,116.225793,408.332980,751.686602,194.000000,238.000000,105.163486,416.644255,762.800253,0.888601,13.877700,0.065982,24.000000,13.000000,11.062307,152.000000,171.000000,79.442622,410.362788,754.386039,125.000000,127.000000,63.448129,412.178699,743.961967,0.778900,10.581059,0.050308,27.000000,44.000000,15.994492,0.681275,0.533613,0.147661,0.467199,0.364005,0.103194,0.000000,
38_od_1,main,unspecified,1530,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",174.000000,217.000000,95.157561,1183.152986,758.830105,152.000000,222.000000,89.211558,1188.168700,762.308443,0.917194,6.103787,0.034210,22.000000,-5.000000,5.946003,125.000000,126.000000,61.002958,1178.601659,761.271491,94.000000,110.000000,50.054142,1183.104688,763.938127,0.804008,5.233375,0.029331,31.000000,16.000000,10.948816,0.580645,0.495495,0.085150,0.410975,0.314802,0.096173,0.000000,
38_od_2,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",237.000000,300.000000,130.368087,1623.247799,1020.468573,202.000000,300.000000,119.640123,1626.239237,1020.649417,0.910779,2.996899,0.012525,35.000000,0.000000,10.727964,159.000000,171.000000,80.897783,1620.942218,1028.042121,103.000000,125.000000,56.048196,1633.036984,1021.878812,0.648658,13.574599,0.056731,56.000000,46.000000,24.849587,0.570000,0.416667,0.153333,0.385062,0.219467,0.165595,0.000000,
38_od_3,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",232.000000,304.000000,132.520915,1742.071159,1006.501396,203.000000,301.000000,121.975909,1746.342911,1014.054599,0.905066,8.677485,0.035570,29.000000,3.000000,10.545006,156.000000,169.000000,80.487532,1741.607704,1015.040143,117.000000,181.000000,69.615142,1740.743120,1020.030673,0.832898,5.064869,0.020762,39.000000,-12.000000,10.872390,0.555921,0.601329,-0.045408,0.368883,0.325731,0.043152,0.000000,
38_od_4,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",223.000000,297.000000,127.418192,1620.115381,1085.280365,196.000000,305.000000,119.545635,1617.868900,1088.239036,0.920794,3.714891,0.015538,27.000000,-8.000000,7.872557,143.000000,154.000000,71.560949,1616.469978,1089.259510,96.000000,110.000000,51.834870,1622.198673,1087.913873,0.688247,5.884615,0.024612,47.000000,44.000000,19.726079,0.518519,0.360656,0.157863,0.315420,0.188008,0.127412,0.000000,
38_od_5,main,unspecified,1566,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",177.000000,199.000000,89.745167,1085.516856,796.467573,130.000000,213.000000,80.329185,1088.069850,797.577891,0.865474,2.783987,0.017329,47.000000,-14.000000,9.415982,119.000000,120.000000,58.940937,1081.960509,803.156588,77.000000,123.000000,46.032477,1081.104702,795.343999,0.725514,7.859323,0.048919,42.000000,-3.000000,12.908461,0.603015,0.577465,0.025550,0.431332,0.328384,0.102948,0.000000,
38_os_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,250.000000,108.381685,378.189849,722.094247,190.000000,253.000000,107.665645,372.929703,724.856276,0.954664,5.941207,0.027591,5.000000,-3.000000,0.716040,136.000000,177.000000,76.359678,383.081941,725.589093,130.000000,169.000000,72.434121,385.696839,737.065097,0.889112,11.770148,0.054661,6.000000,8.000000,3.925558,0.708000,0.667984,0.040016,0.496382,0.452618,0.043764,0.000000,
38_os_2,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",261.000000,350.000000,147.059887,503.184569,1007.083586,253.000000,344.000000,145.070247,497.207635,1008.084488,0.962941,6.060161,0.020887,8.000000,6.000000,1.989640,191.000000,256.000000,107.566558,515.697414,1018.515571,123.000000,151.000000,68.666763,500.989334,1004.577466,0.579051,20.263228,0.069839,68.000000,105.000000,38.899795,0.731429,0.438953,0.292475,0.535015,0.224046,0.310970,0.000000,
38_os_3,main,unspecified,2105,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",255.000000,322.000000,141.550883,564.711630,962.873624,245.000000,340.000000,143.585972,561.509711,968.816844,0.956177,6.750863,0.023508,10.000000,-18.000000,-2.035089,168.000000,213.000000,92.496125,567.574745,961.668204,154.000000,218.000000,91.907505,580.525643,982.825225,0.816250,24.806154,0.086381,14.000000,-5.000000,0.588620,0.661491,0.641176,0.020314,0.426994,0.409711,0.017283,0.000000,
38_os_4,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",269.000000,336.000000,149.596440,521.509132,980.888786,243.000000,344.000000,142.051465,511.981875,985.761535,0.922385,10.701042,0.037666,26.000000,-8.000000,7.544975,199.000000,237.000000,107.368109,534.132317,980.720096,139.000000,216.000000,85.587764,518.225221,987.914787,0.773067,17.458502,0.061451,60.000000,21.000000,21.780345,0.705357,0.627907,0.077450,0.515120,0.363021,0.152098,0.000000,
38_os_5,main,unspecified,1567,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",182.000000,228.000000,100.014440,512.638823,765.127955,155.000000,242.000000,94.614105,503.249867,770.417381,0.910291,10.776387,0.056949,27.000000,-14.000000,5.400334,127.000000,153.000000,69.863895,515.256815,766.015586,97.000000,160.000000,60.602471,518.876322,776.114318,0.812146,10.727777,0.056692,30.000000,-7.000000,9.261424,0.671053,0.661157,0.009896,0.487955,0.410269,0.077686,0.000000,
39_od_1,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",245.000000,321.000000,139.802946,1628.055813,1089.187665,232.000000,310.000000,132.626560,1621.700941,1088.110080,0.943683,6.445586,0.024300,13.000000,11.000000,7.176386,134.000000,147.000000,70.114035,1626.157084,1088.183372,106.000000,119.000000,55.359621,1617.111134,1093.000312,0.768028,10.248517,0.038637,28.000000,28.000000,14.754414,0.457944,0.383871,0.074073,0.251523,0.174231,0.077292,0.000000,
39_od_2,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",243.000000,316.000000,139.080457,1649.549046,1082.634583,232.000000,307.000000,132.838794,1645.848675,1093.216101,0.940812,11.209874,0.042194,11.000000,9.000000,6.241663,133.000000,144.000000,70.331612,1640.347619,1083.882239,105.000000,109.000000,53.660332,1644.432346,1092.811851,0.735866,9.819519,0.036960,28.000000,35.000000,16.671280,0.455696,0.355049,0.100647,0.255722,0.163176,0.092546,0.000000,
39_od_3,main,unspecified,2098,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",236.000000,319.000000,135.863131,1627.405242,1038.248008,208.000000,304.000000,125.928076,1627.953130,1043.535177,0.916343,5.315481,0.021105,28.000000,15.000000,9.935055,122.000000,139.000000,66.183550,1626.532011,1041.073105,102.000000,110.000000,52.714754,1622.065636,1046.929210,0.776311,7.364948,0.029243,20.000000,29.000000,13.468796,0.435737,0.361842,0.073895,0.237300,0.175234,0.062065,0.000000,
39_od_4,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",239.000000,305.000000,133.915125,1616.196258,1105.913115,228.000000,305.000000,129.774642,1614.346784,1110.674668,0.947331,5.108125,0.019681,11.000000,0.000000,4.140483,135.000000,141.000000,68.369443,1612.226762,1109.004358,116.000000,118.000000,58.051243,1607.306697,1111.817512,0.834204,5.667528,0.021836,19.000000,23.000000,10.318200,0.462295,0.386885,0.075410,0.260654,0.200098,0.060556,0.000000,
39_os_1,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",239.000000,304.000000,135.425480,447.867123,979.223805,212.000000,312.000000,126.599919,450.797088,987.549571,0.916115,8.826272,0.034859,27.000000,-8.000000,8.825562,142.000000,146.000000,72.959552,448.174251,981.281588,115.000000,116.000000,57.422749,439.558548,988.879429,0.764862,11.487276,0.045368,27.000000,30.000000,15.536803,0.480263,0.371795,0.108468,0.290244,0.205732,0.084513,0.000000,
39_os_2,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",237.000000,302.000000,133.988790,441.372227,992.318523,216.000000,306.000000,127.600427,441.020664,991.137534,0.943934,1.232206,0.004828,21.000000,-4.000000,6.388363,139.000000,143.000000,71.255603,442.671933,991.284246,105.000000,105.000000,52.877538,440.932719,998.017304,0.710249,6.954060,0.027249,34.000000,38.000000,18.378065,0.473510,0.343137,0.130373,0.282814,0.171727,0.111087,0.000000,
39_os_3,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",233.000000,296.000000,130.462055,471.156403,989.447102,208.000000,288.000000,121.001239,473.291519,995.326130,0.923312,6.254733,0.025846,25.000000,8.000000,9.460817,130.000000,134.000000,66.274868,468.479528,991.970723,106.000000,120.000000,54.880307,471.652610,993.847495,0.813551,3.686561,0.015234,24.000000,14.000000,11.394561,0.452703,0.416667,0.036036,0.258065,0.205709,0.052356,0.000000,
39_os_4,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",234.000000,307.000000,132.447635,471.055996,956.643302,201.000000,292.000000,117.173633,473.351146,965.773630,0.874822,9.414384,0.040173,33.000000,15.000000,15.274002,127.000000,140.000000,67.918678,467.490616,959.319349,108.000000,114.000000,56.444341,466.775402,965.991208,0.817028,6.710085,0.028633,19.000000,26.000000,11.474337,0.456026,0.390411,0.065615,0.262960,0.232050,0.030911,0.000000,
3_od_1,main,unspecified,1533,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",191.000000,221.000000,101.779551,1204.335607,780.938115,182.000000,213.000000,97.717245,1204.455097,782.848890,0.959004,1.914508,0.009796,9.000000,8.000000,4.062306,98.000000,120.000000,55.894647,1197.448497,782.867753,76.000000,93.000000,41.054243,1208.416053,782.796789,0.700860,10.967785,0.056120,22.000000,27.000000,14.840404,0.542986,0.436620,0.106367,0.301592,0.176512,0.125080,0.000000,
3_od_5,main,unspecified,2105,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",258.000000,304.000000,138.373750,1616.956195,1019.008960,256.000000,288.000000,136.048092,1616.238185,1021.052298,0.972688,2.165817,0.007960,2.000000,16.000000,2.325658,133.000000,166.000000,73.710457,1610.225262,1024.959283,120.000000,141.000000,64.312663,1611.128136,1012.768278,0.855071,12.224393,0.044927,13.000000,25.000000,9.397794,0.546053,0.489583,0.056469,0.283760,0.223464,0.060295,0.000000,
3_od_7,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",184.000000,209.000000,97.061927,1143.747103,794.415718,184.000000,213.000000,98.457144,1146.228279,800.076377,0.956587,6.180558,0.031387,0.000000,-4.000000,-1.395217,103.000000,128.000000,57.527975,1136.546696,794.472252,69.000000,93.000000,40.456760,1135.877285,790.953715,0.661819,3.581650,0.018189,34.000000,35.000000,17.071215,0.612440,0.436620,0.175820,0.351286,0.168845,0.182441,0.000000,
40_od_1,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",299.000000,305.000000,150.486401,1579.300119,955.510942,295.000000,294.000000,148.828464,1576.212183,963.460380,0.961522,8.528124,0.028651,4.000000,11.000000,1.657937,169.000000,167.000000,82.425762,1562.732196,960.748454,132.000000,135.000000,66.753428,1562.026145,963.722837,0.792179,3.057035,0.010270,37.000000,32.000000,15.672334,0.547541,0.459184,0.088357,0.300007,0.201176,0.098832,0.000000,
40_od_2,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",290.000000,305.000000,149.408012,1566.940738,974.129747,290.000000,284.000000,144.092738,1560.809959,978.975210,0.951809,7.814408,0.027116,0.000000,21.000000,5.315273,162.000000,155.000000,78.847387,1549.996570,974.472736,140.000000,132.000000,68.891222,1541.329913,981.372837,0.856015,11.078011,0.038441,22.000000,23.000000,9.956165,0.508197,0.464789,0.043408,0.278501,0.228583,0.049918,0.000000,
40_od_3,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",233.000000,242.000000,118.325231,1123.679777,716.807980,222.000000,221.000000,113.385264,1118.430365,716.541088,0.947164,5.256193,0.023178,11.000000,21.000000,4.939968,130.000000,130.000000,64.650809,1114.748839,719.396999,83.000000,82.000000,40.590294,1113.084235,710.105680,0.565467,9.439254,0.041625,47.000000,48.000000,24.060515,0.537190,0.371041,0.166149,0.298534,0.128154,0.170380,0.000000,
40_os_1,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",295.000000,330.000000,152.070811,572.269769,1088.004762,295.000000,319.000000,152.894336,568.453499,1086.895139,0.977528,3.974315,0.012997,0.000000,11.000000,-0.823525,208.000000,224.000000,104.658308,576.981576,1083.358345,97.000000,104.000000,50.057321,558.016006,1071.821138,0.372348,22.199098,0.072596,111.000000,120.000000,54.600987,0.678788,0.326019,0.352769,0.473648,0.107190,0.366458,0.000000,
40_os_2,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",292.000000,316.000000,150.327677,623.443369,1000.486513,291.000000,325.000000,154.167320,614.545361,1004.522218,0.951086,9.770439,0.031688,1.000000,-9.000000,-3.839643,229.000000,240.000000,114.398394,618.773143,997.134991,77.000000,77.000000,38.273517,611.238375,1002.609083,0.201330,9.313346,0.030205,152.000000,163.000000,76.124878,0.759494,0.236923,0.522571,0.579111,0.061633,0.517478,0.000000,
40_os_3,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",224.000000,257.000000,118.086915,494.059441,802.969595,208.000000,245.000000,113.976071,492.354929,808.696234,0.952363,5.974928,0.026211,16.000000,12.000000,4.110844,157.000000,173.000000,80.641621,500.178708,797.791385,105.000000,99.000000,50.424789,476.860791,804.856284,0.561757,24.364688,0.106885,52.000000,74.000000,30.216831,0.673152,0.404082,0.269070,0.466353,0.195732,0.270622,0.000000,
41_od_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",206.000000,251.000000,110.635837,1195.641936,674.856790,181.000000,255.000000,108.147947,1192.806526,678.526290,0.937950,4.637324,0.021440,25.000000,-4.000000,2.487890,125.000000,118.000000,60.006012,1189.887907,676.826025,103.000000,123.000000,55.683540,1194.627451,674.867159,0.900679,5.128395,0.023710,22.000000,-5.000000,4.322472,0.470120,0.482353,-0.012233,0.294170,0.265105,0.029065,0.000000,
41_od_2,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",276.000000,338.000000,149.360069,1663.657026,952.793405,258.000000,327.000000,146.298178,1655.462522,961.191225,0.940025,11.733426,0.040101,18.000000,11.000000,3.061891,159.000000,164.000000,79.997627,1661.891321,960.798558,153.000000,169.000000,78.304555,1661.016508,956.351295,0.945489,4.532487,0.015491,6.000000,-5.000000,1.693072,0.485207,0.516820,-0.031612,0.286870,0.286481,0.000389,0.000000,
41_od_4,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",216.000000,273.000000,119.267062,1194.097319,743.254296,185.000000,249.000000,106.895689,1197.550114,735.681152,0.890850,8.323119,0.038931,31.000000,24.000000,12.371374,146.000000,150.000000,73.818337,1190.899060,748.661896,107.000000,127.000000,59.043457,1197.018901,742.096238,0.780307,8.975540,0.041983,39.000000,23.000000,14.774880,0.549451,0.510040,0.039410,0.383078,0.305087,0.077992,0.000000,
41_os_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,237.000000,104.051305,282.179402,779.617235,147.000000,240.000000,92.851620,286.573232,771.500203,0.870078,9.229948,0.049703,48.000000,-3.000000,11.199686,125.000000,136.000000,61.760079,291.150714,783.587582,93.000000,134.000000,55.629207,287.106562,782.985703,0.877586,4.088694,0.022017,32.000000,2.000000,6.130872,0.573840,0.558333,0.015506,0.352306,0.358944,-0.006638,0.000000,
41_os_2,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",269.000000,329.000000,145.197453,398.613284,1051.911870,230.000000,355.000000,138.916720,393.193514,1050.608782,0.920541,5.574221,0.020063,39.000000,-26.000000,6.280733,157.000000,164.000000,79.814383,408.247789,1061.473742,105.000000,168.000000,65.016577,394.971084,1049.968373,0.764605,17.568278,0.063233,52.000000,-4.000000,14.797806,0.498480,0.473239,0.025241,0.302165,0.219048,0.083117,0.000000,
41_os_4,main,unspecified,1565,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",193.000000,222.000000,100.162323,434.506663,806.279808,123.000000,224.000000,82.618625,437.135562,798.034648,0.794796,8.654119,0.052374,70.000000,-2.000000,17.543698,121.000000,125.000000,60.861910,442.124087,805.120650,77.000000,106.000000,44.252033,438.417263,809.114434,0.691663,5.448932,0.032976,44.000000,19.000000,16.609878,0.563063,0.473214,0.089849,0.369218,0.286887,0.082331,0.000000,
42_od_1,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",287.000000,348.000000,155.508704,1596.190673,980.268122,278.000000,338.000000,154.270521,1598.248689,985.229002,0.974068,5.370825,0.017407,9.000000,10.000000,1.238183,152.000000,157.000000,74.613939,1590.795883,985.997770,136.000000,123.000000,63.992630,1599.937427,979.939293,0.835315,10.966903,0.035544,16.000000,34.000000,10.621309,0.451149,0.363905,0.087244,0.230213,0.172066,0.058148,0.000000,
42_od_2,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",293.000000,352.000000,158.114068,1608.692857,1031.591889,279.000000,328.000000,151.934694,1603.286372,1037.314212,0.945552,7.872424,0.025907,14.000000,24.000000,6.179374,151.000000,166.000000,79.018775,1604.523501,1032.681586,131.000000,131.000000,66.065613,1600.530630,1029.545362,0.822852,5.077295,0.016709,20.000000,35.000000,12.953162,0.471591,0.399390,0.072201,0.249758,0.189076,0.060682,0.000000,
42_os_1,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",294.000000,336.000000,155.339743,508.881925,1003.186563,267.000000,336.000000,149.699602,505.616508,1008.337457,0.948588,6.098742,0.020370,27.000000,0.000000,5.640141,137.000000,151.000000,68.764041,513.632649,1005.981488,68.000000,72.000000,34.540201,514.474120,991.925560,0.402946,14.081093,0.047031,69.000000,79.000000,34.223841,0.449405,0.214286,0.235119,0.195956,0.053236,0.142719,0.000000,
42_os_2,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",288.000000,345.000000,156.561339,525.979196,976.224869,280.000000,326.000000,151.735534,526.952717,984.460923,0.949657,8.293391,0.027328,8.000000,19.000000,4.825804,147.000000,152.000000,72.077289,533.075792,980.333619,77.000000,101.000000,43.225907,543.507155,973.361840,0.529043,12.546675,0.041344,70.000000,51.000000,28.851382,0.440580,0.309816,0.130764,0.211947,0.081155,0.130793,0.000000,
43_od_1,main,unspecified,1528,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",189.000000,223.000000,99.730783,1161.585336,808.284155,168.000000,209.000000,89.970108,1160.384153,810.086748,0.896731,2.166145,0.012038,21.000000,14.000000,9.760674,125.000000,133.000000,62.518214,1158.768955,811.111491,84.000000,100.000000,44.685097,1160.635103,804.934959,0.676261,6.452290,0.035858,41.000000,33.000000,17.833117,0.596413,0.478469,0.117944,0.392966,0.246677,0.146289,0.000000,
43_od_3,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",251.000000,302.000000,136.974960,1616.875354,1120.773086,218.000000,292.000000,122.852201,1614.039587,1120.122092,0.890427,2.909531,0.011842,33.000000,10.000000,14.122759,170.000000,184.000000,87.075493,1611.805961,1129.499202,115.000000,143.000000,62.566564,1614.235567,1120.397788,0.680990,9.420123,0.038339,55.000000,41.000000,24.508929,0.609272,0.489726,0.119545,0.404119,0.259369,0.144750,0.000000,
43_os_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",240.000000,254.000000,121.928927,377.047168,712.347607,237.000000,244.000000,118.389777,379.749075,713.956692,0.965637,3.144749,0.013281,3.000000,10.000000,3.539150,142.000000,153.000000,71.997753,386.776113,703.331348,124.000000,118.000000,60.281221,387.201209,700.942887,0.824230,2.425995,0.010246,18.000000,35.000000,11.716532,0.602362,0.483607,0.118756,0.348678,0.259260,0.089418,0.000000,
43_os_3,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",329.000000,351.000000,168.531276,529.564642,1006.695237,326.000000,348.000000,165.650904,530.987623,1009.135837,0.975980,2.825138,0.008527,3.000000,3.000000,2.880372,201.000000,223.000000,102.948754,539.913894,995.770573,184.000000,175.000000,90.597675,543.712906,993.367176,0.872889,4.495422,0.013569,17.000000,48.000000,12.351079,0.635328,0.502874,0.132454,0.373148,0.299121,0.074027,0.000000,
44_od_1,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",299.000000,332.000000,155.776616,1605.114147,901.207831,292.000000,309.000000,148.204775,1603.586560,902.242044,0.949965,1.844754,0.006224,7.000000,23.000000,7.571841,195.000000,217.000000,101.177300,1606.409857,901.461318,190.000000,206.000000,97.173365,1602.661790,901.797371,0.943664,3.763102,0.012696,5.000000,11.000000,4.003935,0.653614,0.666667,-0.013052,0.421853,0.429903,-0.008049,0.000000,
44_od_2,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",288.000000,322.000000,151.531912,1593.957373,963.865243,282.000000,305.000000,146.614409,1593.238927,965.120078,0.964917,1.445952,0.004931,6.000000,17.000000,4.917503,184.000000,195.000000,94.639334,1594.436492,960.998898,172.000000,185.000000,86.622855,1593.257243,957.474484,0.910599,3.716467,0.012674,12.000000,10.000000,8.016480,0.605590,0.606557,-0.000967,0.390063,0.349069,0.040994,0.000000,
44_od_3,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",213.000000,239.000000,112.484746,1104.701082,699.659975,205.000000,227.000000,108.800856,1102.779343,700.754551,0.964712,2.211600,0.010164,8.000000,12.000000,3.683889,146.000000,162.000000,77.698554,1106.163029,700.918802,127.000000,149.000000,69.167894,1104.039454,700.573387,0.884222,2.151483,0.009887,19.000000,13.000000,8.530660,0.677824,0.656388,0.021437,0.477132,0.404152,0.072980,0.000000,
44_os_1,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",288.000000,330.000000,150.378487,504.626888,961.466605,272.000000,303.000000,144.376324,502.941132,964.931923,0.952903,3.853597,0.013346,16.000000,27.000000,6.002163,168.000000,192.000000,88.313243,507.696311,956.747082,155.000000,178.000000,82.699493,508.456576,952.606767,0.926981,4.209538,0.014578,13.000000,14.000000,5.613749,0.581818,0.587459,-0.005641,0.344890,0.328106,0.016784,0.000000,
44_os_2,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",286.000000,310.000000,146.613323,507.036295,900.626507,267.000000,296.000000,138.931613,509.005838,901.441976,0.946235,2.131687,0.007672,19.000000,14.000000,7.681710,159.000000,189.000000,85.569167,510.232144,899.705212,161.000000,171.000000,82.346557,509.625264,899.429470,0.947276,0.666586,0.002399,-2.000000,18.000000,3.222609,0.609677,0.577703,0.031975,0.340634,0.351309,-0.010675,0.000000,
44_os_3,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",206.000000,225.000000,106.255039,471.852181,757.241732,199.000000,223.000000,104.993847,467.875375,761.090032,0.959901,5.533931,0.026354,7.000000,2.000000,1.261192,114.000000,130.000000,59.614846,471.256964,756.858218,107.000000,115.000000,54.708938,469.548867,756.175157,0.912972,1.839610,0.008761,7.000000,15.000000,4.905908,0.577778,0.515695,0.062083,0.314782,0.271512,0.043270,0.000000,
